x y z
0.2317261719 0.3313692627 0.0948098145 
0.9314852051 0.6363303955 0.0778771973 
0.3661754883 0.9689451416 0.4451658203 
0.8369241211 0.2844997803 0.7834550049 
0.0472085938 0.2895279053 0.8592466309 
0.1823626465 0.7507728271 0.2256883301 
0.6129828369 0.0868970703 0.6653839111 
0.6754898926 0.9156718750 0.4370421387 
0.8181470947 0.5460014893 0.0201360352 
0.0367202148 0.9339625000 0.3138681641 
0.0960824951 0.5580722656 0.2296923340 
0.0878247559 0.1983504883 0.9331049316 
0.4108008057 0.2237459473 0.3995264404 
0.8068118408 0.0153651855 0.4901900146 
0.1950677979 0.9052736328 0.5187507568 
0.6920083740 0.5915007080 0.3299409668 
0.3405348877 0.3356169189 0.9437631104 
0.1394630127 0.8589847168 0.1891315186 
0.7499253418 0.2222531738 0.8267927246 
0.3227207764 0.8332895752 0.9728606201 
0.8847847656 0.0371586914 0.5588901855 
0.9389030273 0.0309269775 0.7690587646 
0.7383121582 0.3092845703 0.0425575439 
0.4264968994 0.0027205322 0.4214182373 
0.8710642822 0.1149948242 0.7155885010 
0.0917631104 0.2098585937 0.0011427979 
0.0317676514 0.8607667969 0.1959059814 
0.9028395752 0.3178414795 0.0578854980 
0.6953923096 0.0000642578 0.6402089111 
0.5293438965 0.0771241455 0.3761509033 
0.1374186035 0.8381144775 0.4552469727 
0.3974156982 0.0347017578 0.3670644775 
0.6878489502 0.0182434814 0.9297611816 
0.3966330322 0.1842722412 0.5310171387 
0.9110879150 0.1936190186 0.7109806885 
0.1594054199 0.1889185547 0.7191167725 
0.2457844238 0.2481382812 0.6962442871 
0.7907296875 0.9028352783 0.0059423096 
0.9596487549 0.4702692871 0.3470691650 
0.0000392578 0.0612904297 0.2967687500 
0.9688095459 0.2281593506 0.1750571777 
0.2762759033 0.7365292969 0.0488292725 
0.0582088135 0.0264088135 0.9841708496 
0.9718265381 0.9614204346 0.7743047363 
0.9600464844 0.3110055176 0.8719696289 
0.1750968018 0.2292986572 0.5530309082 
0.1224480469 0.7087614746 0.8942967041 
0.0890158447 0.1400591797 0.0189120117 
0.8003677002 0.6246092529 0.0793808594 
0.5301241211 0.2227215820 0.5048049072 
0.9346756592 0.5522414307 0.1709661377 
0.9647237305 0.4307283203 0.2925369873 
0.0393789062 0.7220933838 0.6234769775 
0.3644281006 0.6311988525 0.1949246338 
0.7623553711 0.3581209229 0.9543835205 
0.6687096924 0.1572525635 0.2952151123 
0.2453881104 0.6851757080 0.7831708740 
0.7962750977 0.0430770996 0.7271569824 
0.9344833984 0.8086629395 0.3351883545 
0.1547660889 0.2271470215 0.3301296143 
0.2074064697 0.8862979980 0.0268728516 
0.5196583984 0.2173675781 0.3192979736 
0.7343800049 0.0807473145 0.8366529785 
0.1669183105 0.9836106201 0.0639684814 
0.2028318115 0.6963740967 0.2473400635 
0.1386020264 0.2993866943 0.9708204834 
0.6917043701 0.0597472900 0.1535349854 
0.3123827393 0.2748854492 0.4123547852 
0.4473701172 0.8496116699 0.0586927246 
0.2836209961 0.2314879150 0.2390257324 
0.8333805664 0.1313397217 0.9186614746 
0.1442013916 0.4085535156 0.8205366699 
0.4561358887 0.1787427979 0.4099488525 
0.8834537109 0.7995336426 0.1241101807 
0.2408438232 0.2945857666 0.8828192871 
0.7283511963 0.4020504395 0.1714209229 
0.1583361572 0.2227469971 0.1577553223 
0.0624295410 0.1771625244 0.8692625244 
0.7928026855 0.1185205566 0.1195896973 
0.1075770020 0.2533458984 0.3977886230 
0.2597523438 0.9101261719 0.8288859131 
0.0057033447 0.6077050049 0.9554073242 
0.3084336182 0.8492250488 0.7326984619 
0.9902381592 0.6743525391 0.7844170654 
0.8686941162 0.0591082520 0.7536165771 
0.4246815674 0.0781966553 0.9477168213 
0.6875524170 0.0304192871 0.7539787109 
0.8621971436 0.8227092773 0.0645025879 
0.6421780762 0.9597681885 0.6688891113 
0.0763638184 0.4185822021 0.8258704590 
0.3770418945 0.2862090332 0.8973142334 
0.9693454834 0.6299447998 0.0265813477 
0.5978624268 0.3937287598 0.1092115234 
0.5853590332 0.5882152588 0.1058177246 
0.8574479248 0.3900972412 0.1330218506 
0.5554512939 0.1695630371 0.8297971191 
0.2078181152 0.0487541748 0.7834146240 
0.0192665527 0.0619349365 0.4301445801 
0.3823172607 0.9668273438 0.0394355225 
0.4751587402 0.1222744873 0.8341058838 
0.6542990234 0.0989190186 0.6145750244 
0.2066937012 0.8785547607 0.7095311523 
0.1512238525 0.1985886963 0.7752353760 
0.9083041504 0.0841620850 0.4402399414 
0.0651392334 0.6415743652 0.7346918701 
0.2470093262 0.6375963867 0.2202470215 
0.3498985596 0.9093215576 0.0634870605 
0.5009189209 0.8044484131 0.9081620361 
0.2384116943 0.5110435303 0.5529496582 
0.7131561035 0.2275784912 0.3852223145 
0.4245673584 0.5067150879 0.9730552490 
0.5687572021 0.1720752930 0.3387205078 
0.1797821533 0.2390923096 0.6790139648 
0.9661097900 0.8429822266 0.1738327881 
0.9438333252 0.5309570557 0.1079503174 
0.0253587402 0.9840457520 0.3682207764 
0.7912003662 0.0882332275 0.6710652100 
0.5421992920 0.1583275146 0.2823148682 
0.8178559082 0.9324549805 0.6587358154 
0.1334354004 0.4100109863 0.3190313965 
0.9012109375 0.3331641113 0.9832710205 
0.0505695557 0.2709758057 0.5535257568 
0.1221455566 0.4748421875 0.8237512939 
0.0327322266 0.4591066650 0.9334701904 
0.7136221436 0.9348711426 0.4918938721 
0.0121167480 0.1601902832 0.4723086670 
0.0967379639 0.5404224365 0.5909915039 
0.4522340576 0.2548135498 0.9882052734 
0.0942563965 0.7305811768 0.0633566406 
0.8389255859 0.4061169922 0.1876507568 
0.0847432373 0.4132859375 0.9310528076 
0.6052206543 0.1990936768 0.4554004639 
0.2524913086 0.7780832520 0.2727630859 
0.1616237549 0.7395304443 0.0359525146 
0.6106069580 0.9864994629 0.0438879395 
0.7425238037 0.2705219482 0.9407692627 
0.1757331787 0.7598958008 0.1087675781 
0.3704810303 0.4727773682 0.1541204346 
0.3037095215 0.3147764404 0.0850192139 
0.5114940674 0.9154735596 0.4442352051 
0.8950210938 0.0347154053 0.4870028076 
0.8616864014 0.1479633057 0.1743456055 
0.4357765869 0.0521145508 0.5431901367 
0.6462620605 0.0791604492 0.2595875244 
0.4430373535 0.8795948730 0.5769413574 
0.0532562500 0.8770872803 0.0141020020 
0.6874278809 0.5639937500 0.9216711670 
0.1786231689 0.6364315186 0.0884555908 
0.4887961914 0.9430151123 0.2673538086 
0.3280000000 0.9022518066 0.9376294678 
0.4719639404 0.3403228027 0.9426821045 
0.1002764404 0.8225169922 0.7856344482 
0.4795759766 0.3723073730 0.3451681396 
0.0548877686 0.0191177246 0.2821181396 
0.6558093994 0.0190597900 0.1054528809 
0.2731124756 0.1388581543 0.1643758301 
0.2934274902 0.3769906738 0.9395298096 
0.4069705811 0.0871989014 0.3071301025 
0.3167772217 0.1085373291 0.7482326904 
0.3585760010 0.1442346191 0.0920817871 
0.0631592041 0.5696178223 0.0581414307 
0.9492676025 0.8983500977 0.5920244873 
0.1982116455 0.7982520264 0.8483362793 
0.0707440186 0.4547973389 0.8748065918 
0.3992018311 0.1963562988 0.6303870605 
0.2258289307 0.2004768555 0.2477883789 
0.8101551270 0.9194468994 0.1209240479 
0.7662262451 0.4883906006 0.8775153076 
0.6100974854 0.3494679443 0.0592070068 
0.4532869629 0.3937042480 0.2935219482 
0.2994771729 0.1219169189 0.3077975342 
0.1004442383 0.1866943604 0.8124660645 
0.8801903320 0.2108033691 0.2955524414 
0.2577826416 0.0450427002 0.0003407959 
0.3643328369 0.5729010254 0.2476419434 
0.2859397705 0.7962655518 0.0193385986 
0.3419331787 0.9934961182 0.8894475586 
0.1338081055 0.3107231689 0.5278426025 
0.8021587891 0.7334101807 0.9158155518 
0.2359398926 0.2619751953 0.5169355957 
0.5393791016 0.0547786865 0.0632593994 
0.5477632812 0.2509908447 0.8271991211 
0.5194617920 0.0376125244 0.9873961670 
0.9918827393 0.2741072998 0.4151036865 
0.3098802490 0.1881999023 0.0557286621 
0.5709714600 0.2154869873 0.8794095215 
0.3999711670 0.2219458740 0.4670025391 
0.4511846191 0.8902320557 0.2282967529 
0.6923653320 0.9566759277 0.1290878906 
0.8057127441 0.1864170410 0.4201582031 
0.5004969482 0.0434190674 0.4270662354 
0.9492442627 0.5938452637 0.2164223145 
0.4376603271 0.9042395996 0.0039020508 
0.8383346436 0.8870642090 0.0616866699 
0.8167504150 0.1948257080 0.9062095703 
0.2563523926 0.5203305420 0.2740375977 
0.2172550781 0.4770612061 0.9845618408 
0.3198546875 0.8466371338 0.0380015381 
0.7821521484 0.9726866211 0.8996162842 
0.9336658203 0.8796610596 0.9074883545 
0.0447584473 0.7345276611 0.0978143799 
0.3774082031 0.2785857910 0.7662047607 
0.9739172852 0.3409206787 0.3577278320 
0.9033824707 0.4227874268 0.2089427979 
0.6007718262 0.9549523682 0.4535439941 
0.6325974609 0.9529596436 0.9989594727 
0.0127583496 0.9264468506 0.4659440186 
0.5852701904 0.3695470947 0.2401396973 
0.3600134521 0.8712479248 0.8556711182 
0.7710915771 0.0983258789 0.3202811523 
0.2665053467 0.8302672363 0.4543945801 
0.1625765625 0.3686226074 0.0045774902 
0.4848892822 0.3337339355 0.2802806152 
0.1035249756 0.7758795898 0.4185491211 
0.0855812988 0.1751274658 0.7252387939 
0.9536322510 0.0398164063 0.3427112793 
0.0498271240 0.7024120605 0.0273944824 
0.1732334229 0.0458908691 0.6739461182 
0.1138069580 0.0853380615 0.5653250732 
0.5001968262 0.0462495117 0.1701294678 
0.2785834229 0.5881378418 0.1201219238 
0.9808643555 0.0217844727 0.3997080566 
0.8093825439 0.9966872070 0.7788396484 
0.4150906250 0.9129935059 0.0663431885 
0.1297827148 0.7566800781 0.2676661621 
0.8686594238 0.7491663086 0.8941708252 
0.8506259277 0.1601108643 0.3662644531 
0.7980978027 0.1911868652 0.4937293457 
0.9086668945 0.7580965820 0.9583948975 
0.8188169434 0.2697791748 0.1969997559 
0.7641994385 0.0195687256 0.2227089844 
0.0712357666 0.3135577881 0.9877862549 
0.0289828369 0.3704041748 0.8153127686 
0.8727524902 0.0128324463 0.7931786377 
0.2075123047 0.7987730469 0.9292658691 
0.0312211426 0.9233203125 0.3878952881 
0.1810824219 0.3105257568 0.2318693604 
0.2249437012 0.7572339600 0.4037470215 
0.1029091797 0.0622680420 0.2591036865 
0.0283372803 0.4750224121 0.1878862305 
0.4264198975 0.2812970703 0.4829630859 
0.2860432861 0.7103756836 0.3936089844 
0.2263340088 0.8964950195 0.2224936523 
0.0773434814 0.8869536133 0.8102194092 
0.9504031982 0.4259003906 0.8886953857 
0.5847803223 0.9045186523 0.3367630859 
0.3584756104 0.4282976562 0.0374612305 
0.8691378174 0.9920165039 0.5235575684 
0.6177250488 0.8284548096 0.1497205078 
0.5016432617 0.1651755615 0.8017038574 
0.1907627441 0.6774969482 0.0216971680 
0.1906361816 0.1413331543 0.2325204346 
0.2929183594 0.9610593994 0.6399743164 
0.8379899658 0.3435734619 0.3055425049 
0.8647843994 0.1091228027 0.9778871094 
0.8374870605 0.7746372803 0.9534827393 
0.5752429932 0.8429243164 0.3671468018 
0.1300609375 0.1413285645 0.6164753906 
0.3827571045 0.2866278809 0.2879085205 
0.1305350830 0.0460345459 0.9538170654 
0.6769503662 0.5897380127 0.8611175537 
0.4402999512 0.2081425293 0.0376822998 
0.6074244141 0.0994560059 0.8903937500 
0.0260322754 0.5645894531 0.2392027832 
0.0953333740 0.7625351318 0.9992337646 
0.2834624512 0.0236385010 0.8157895996 
0.6522218750 0.0099891357 0.3371743652 
0.0538231201 0.0951638672 0.7189433105 
0.6998949463 0.0868787842 0.7227093506 
0.4389380127 0.8247974854 0.2739918457 
0.2554193848 0.6759135498 0.0483345703 
0.0625547852 0.1229563477 0.6032665771 
0.4998598633 0.8435697266 0.2465001465 
0.7578757568 0.3757350342 0.4824388916 
0.4881077393 0.1217516846 0.7493922852 
0.7570808105 0.2316720459 0.5532624023 
0.4226382568 0.9706229736 0.2920564453 
0.0884307129 0.9556456299 0.4012445313 
0.0307520996 0.2695982422 0.6659364014 
0.0907077637 0.0519474365 0.1956849121 
0.9262494873 0.2344806641 0.2426888916 
0.6154056885 0.8568130127 0.0786742920 
0.1884495605 0.4931371826 0.7872795654 
0.1513028809 0.6618206543 0.8404782959 
0.6413893311 0.0786218994 0.0346796387 
0.5151388916 0.6302084473 0.6051519531 
0.9137419434 0.6977222656 0.9354267822 
0.4526412109 0.7616531982 0.6218554687 
0.4512173096 0.8862337158 0.4499241699 
0.3027480469 0.1178576660 0.5864934082 
0.3144501465 0.3561586670 0.8195408447 
0.3275212891 0.9983829346 0.4876032715 
0.7907341064 0.3233596924 0.0712808350 
0.8589239014 0.7048450439 0.8092631836 
0.9496597168 0.1386203369 0.7285847168 
0.0552196289 0.2189768066 0.6935509033 
0.5757865234 0.8334804688 0.7725936523 
0.6551821289 0.5149247070 0.9625140869 
0.0813518311 0.6589145996 0.9881201904 
0.1443587891 0.3599126953 0.2720836182 
0.6723746826 0.0996116211 0.2050428955 
0.6187744385 0.0773360352 0.9594040771 
0.2334338623 0.6176314209 0.3499567383 
0.9440873291 0.9706138184 0.5075447510 
0.9811358887 0.8547831299 0.6627505371 
0.8832386475 0.0904647949 0.9076405762 
0.7282556885 0.2129567627 0.7700845703 
0.2740128906 0.3017577637 0.6470779541 
0.1265243164 0.5638925781 0.5161900146 
0.1389766357 0.2635293701 0.7982785889 
0.1063003662 0.6053843994 0.5846566650 
0.2954745605 0.0231666016 0.1439002197 
0.7196245361 0.7736465332 0.2061397461 
0.0904102783 0.2032268799 0.3506389648 
0.8256908203 0.8209372559 0.7334099609 
0.2582009033 0.1422782471 0.7553777832 
0.1795429687 0.6501297119 0.1953028809 
0.4498867920 0.2769637451 0.0491565186 
0.4383675293 0.0374132568 0.2548048584 
0.7813068115 0.3796501465 0.1954280518 
0.8693016846 0.8297353271 0.7886669922 
0.2378473877 0.7620526123 0.6849650879 
0.0374829346 0.8658730957 0.9046502686 
0.1766975098 0.0424285645 0.3248539307 
0.0037675049 0.3097328125 0.5809085449 
0.9841934326 0.6895698242 0.0110499268 
0.9448035156 0.2111080566 0.7640875732 
0.8181741943 0.1069498291 0.7478074463 
0.2777037598 0.3488274414 0.9933096924 
0.2718753662 0.1151102295 0.8828532959 
0.6984000244 0.6562618164 0.3618164307 
0.0642539307 0.0491712891 0.6018899658 
0.2577005859 0.0136520264 0.2359032715 
0.4668515869 0.1536311768 0.4820487793 
0.9897379150 0.8661655029 0.8500214600 
0.0488410645 0.1311396973 0.4347261230 
0.3259271240 0.2159388184 0.9859405029 
0.5875151123 0.0468252441 0.0143209961 
0.4035077637 0.6279894531 0.1406955566 
0.4729284668 0.4536495850 0.4086522949 
0.8516029053 0.8258153564 0.3974716553 
0.1191071533 0.2764219727 0.8542415771 
0.9198595947 0.6437344482 0.2366873047 
0.6335610596 0.2914949951 0.0650484863 
0.6447911865 0.0864510986 0.1039772461 
0.1735433105 0.4838065186 0.0816557861 
0.7083659668 0.7294486084 0.8305024902 
0.3964484375 0.6727856934 0.0205540039 
0.7213972900 0.4046792969 0.9856375000 
0.5486916260 0.9914369385 0.0226732422 
0.0380549316 0.3545133057 0.0254659180 
0.3012906982 0.2683551514 0.5201426025 
0.6921987549 0.4980118896 0.9022545410 
0.0533576660 0.9756616455 0.6273886719 
0.2065915039 0.2126270996 0.9393946289 
0.0530890381 0.7605953369 0.2299708008 
0.5161945068 0.9869595215 0.9386893066 
0.7592205322 0.9366266113 0.1614389160 
0.3278712402 0.9646569580 0.0232146240 
0.1437692383 0.6693106689 0.2403730957 
0.0196145752 0.6349484619 0.8960526855 
0.6910501953 0.3719943359 0.2991662598 
0.2937290283 0.0045765137 0.3255863281 
0.2291419922 0.0074978760 0.8949745361 
0.7832354736 0.2510892578 0.8924575195 
0.7055592773 0.8208268311 0.5831271484 
0.0863630127 0.9783848145 0.3369427246 
0.6324009521 0.3275996338 0.1284461182 
0.3379923096 0.3271841553 0.0182780762 
0.5781064209 0.1589896240 0.2187439209 
0.2177980469 0.7072433105 0.5365773193 
0.3009117920 0.5912072021 0.1860942627 
0.3317870361 0.5380919189 0.1477028809 
0.2050175537 0.3750482178 0.3031515869 
0.7693154541 0.1624275635 0.5471841309 
0.0278775146 0.2121174316 0.2104012451 
0.6563728027 0.9930509277 0.1682944580 
0.4803395996 0.2425382568 0.8064888916 
0.1974159424 0.0096653564 0.2676920166 
0.9582468018 0.2765706543 0.7541324951 
0.8065570557 0.6143438965 0.9745756836 
0.2429304688 0.3772011475 0.1620357666 
0.6915433350 0.3239001221 0.0821314453 
0.8885679199 0.9290089600 0.5132683105 
0.5573383301 0.5737786133 0.1621298096 
0.9222278809 0.9519528564 0.5648359131 
0.8803924561 0.8019861816 0.9950669434 
0.4067054199 0.8715469238 0.3083294678 
0.2997939209 0.8741627686 0.1007715820 
0.7596918945 0.8963431641 0.6481245117 
0.3481068115 0.4066464111 0.3159062256 
0.9856612793 0.5204822510 0.2134344727 
0.4489336670 0.9540847900 0.8262614746 
0.3430449707 0.3783781250 0.0741722412 
0.2153233643 0.5526633545 0.3532275879 
0.2789447754 0.7678424561 0.1551764160 
0.0765939697 0.0407540527 0.5302554443 
0.6156931396 0.1357783447 0.9750947510 
0.1353221924 0.1543479492 0.3368015137 
0.9140808838 0.2603558838 0.6988354004 
0.3191097412 0.0867072754 0.8385183838 
0.1821041992 0.4562310791 0.4397474121 
0.0292810059 0.8625580078 0.0761812012 
0.6502306885 0.0566156738 0.8993604492 
0.0361094482 0.2697584229 0.7338737305 
0.6748039551 0.9646099121 0.0695658447 
0.0079792480 0.1740033447 0.5768164307 
0.7988407471 0.0769606934 0.6015089111 
0.3152839111 0.5346085693 0.0010523682 
0.1359284180 0.2017315186 0.4467247070 
0.3057132324 0.7127334961 0.9213839844 
0.1206847412 0.7927417725 0.6743856934 
0.2122399414 0.3396287109 0.6201654053 
0.9346669922 0.7336543213 0.4357477295 
0.2411000244 0.4012941162 0.6040144043 
0.1104990723 0.8213037598 0.9867111328 
0.9238442627 0.4995949707 0.2965378906 
0.8109113525 0.0087969727 0.2639576904 
0.7030917969 0.2638017578 0.2961601074 
0.0146122070 0.4622343018 0.9982442383 
0.9808894287 0.1640625488 0.0082988770 
0.7739846924 0.2176457520 0.6656162109 
0.2815277588 0.2240984863 0.3158815186 
0.3425288818 0.0846939697 0.6790343018 
0.5549175293 0.2843964600 0.9826666016 
0.3735593018 0.8652056396 0.3611876465 
0.8225645020 0.1059403320 0.8495178223 
0.0999154541 0.4674599609 0.3532988281 
0.0544757080 0.4056969971 0.9941006348 
0.5860373047 0.1876902588 0.9430951416 
0.0387320801 0.4663511230 0.1156208008 
0.4461298828 0.7825458008 0.0434084717 
0.4384900391 0.0649930176 0.4140598145 
0.8214304932 0.0870188965 0.2656701172 
0.9108072754 0.5065612549 0.0610052490 
0.6785096680 0.3425220703 0.0196385254 
0.2690041016 0.8876592041 0.4265713623 
0.8784335938 0.2679218750 0.6366071289 
0.0349437744 0.2534459717 0.1650109863 
0.5926430176 0.1081757812 0.0549392090 
0.7053919922 0.1486540283 0.3586128662 
0.3382068604 0.2199710938 0.7881301270 
0.9221628418 0.6330842041 0.1645736572 
0.1456159180 0.4842552002 0.1466078125 
0.8563010498 0.1565328125 0.2739290283 
0.7103037842 0.2428557617 0.8851291504 
0.9691689209 0.4334458740 0.1852147949 
0.5157873047 0.7535196533 0.0851932861 
0.7803088623 0.0488949219 0.8654386475 
0.5029670898 0.3048858887 0.0792753174 
0.9735142334 0.9569837646 0.9387401855 
0.7957192139 0.7881709717 0.8639505127 
0.3170184814 0.8353408203 0.4096700928 
0.5281832520 0.7473640381 0.7982370850 
0.9071509277 0.3273573242 0.9097899170 
0.7129048340 0.2813377930 0.7807424805 
0.4356882324 0.9764440430 0.0195677002 
0.2518175781 0.5597234375 0.0080090576 
0.0081129150 0.5231849121 0.3717501709 
0.1316417236 0.4211034668 0.1714469971 
0.7550780518 0.5762806885 0.3431259766 
0.2298222168 0.9375477295 0.9221500977 
0.5132545166 0.6824342285 0.5599739990 
0.0683936279 0.7543201660 0.2907539551 
0.6380134033 0.2464776123 0.2831608643 
0.2177361816 0.2300815430 0.1257874023 
0.3994184570 0.5251943359 0.1356516357 
0.8289897949 0.8703639648 0.3543952637 
0.5163796387 0.1872671387 0.9301062988 
0.5470899170 0.4816327148 0.3035878906 
0.6156607178 0.6020771240 0.3399034668 
0.3890315186 0.0523556152 0.8361874756 
0.1536446045 0.1515600098 0.8264371094 
0.5310971680 0.4301894287 0.0230973877 
0.0508171875 0.3015410400 0.2877463135 
0.9221227295 0.3056738770 0.5985393066 
0.7328563232 0.0630937988 0.6267819336 
0.8493711670 0.9980833496 0.7274026855 
0.3412335693 0.6093509277 0.1325725098 
0.2975420410 0.9374417236 0.0900288818 
0.5043529053 0.4438039551 0.9577027832 
0.1547719482 0.3108396973 0.4629071289 
0.2397907959 0.6316837158 0.0005469727 
0.7361878906 0.9187305176 0.9715358154 
0.0068679199 0.1773149902 0.1569339600 
0.0851783203 0.7003218018 0.2556373779 
0.9287005859 0.0729675293 0.7079052734 
0.0045683350 0.2424829590 0.7761701172 
0.0934273193 0.7169941650 0.6777260010 
0.4722506836 0.5217598877 0.3761275635 
0.0947555664 0.5080856934 0.5379775879 
0.8679845703 0.0631590576 0.8424987061 
0.7308283447 0.1214543945 0.1792495605 
0.6763902100 0.6132255371 0.4448489746 
0.6138912109 0.2615348389 0.8492151611 
0.2947956299 0.3514986816 0.1915394043 
0.6260845703 0.0757062744 0.3867424805 
0.1474160889 0.3086859863 0.0945622803 
0.7669334473 0.6418994629 0.3505569336 
0.6192324707 0.2742881348 0.1807587646 
0.9402686768 0.6175328125 0.3578197510 
0.0908830078 0.9934401611 0.2255780518 
0.4105563721 0.1981615967 0.6942715332 
0.6716126709 0.7914975098 0.1582081055 
0.6317099365 0.9578615234 0.2178956055 
0.6791457764 0.0637659668 0.6621363281 
0.5937815430 0.6676560059 0.8563503662 
0.8504992432 0.5731714111 0.9663894775 
0.2016853516 0.4354773682 0.3302866943 
0.2523877930 0.8902636475 0.5570732910 
0.2121516846 0.6760776367 0.3121531250 
0.9686979004 0.1762374023 0.9483449219 
0.5593789551 0.0395494629 0.7877834229 
0.0135348877 0.8360235352 0.7942531738 
0.3010424805 0.2821114990 0.9833649414 
0.8765413330 0.2983877441 0.1527511719 
0.3651897949 0.1296503662 0.5168169678 
0.9686518555 0.1211349121 0.9112318359 
0.7972215332 0.7144305176 0.1428891846 
0.5933507080 0.4039670654 0.0312117920 
0.0969550049 0.3410160645 0.3292303223 
0.6522734131 0.9052417725 0.0951118652 
0.6735828369 0.9258854248 0.9550905273 
0.2117493408 0.2407348877 0.3730535400 
0.6045836670 0.0871979980 0.7686925781 
0.3654719238 0.4279991455 0.1073637207 
0.8166244873 0.9422989014 0.2618927246 
0.4034348633 0.8585932129 0.1088222656 
0.7304915039 0.6084241211 0.4036386475 
0.9068665771 0.5634801514 0.3875403564 
0.9810724854 0.1086722656 0.1633056641 
0.5051237305 0.8691551758 0.5467692871 
0.3426980469 0.3703137695 0.5636663330 
0.8922312744 0.4458194092 0.0480677002 
0.3409318359 0.3864468018 0.9892952393 
0.8183093262 0.6912383301 0.0812247314 
0.5407515869 0.9847006836 0.4421193359 
0.6900105957 0.5523818848 0.2339052734 
0.5739847412 0.6498385986 0.6041982422 
0.2212560303 0.6791718506 0.6015652100 
0.0102446533 0.3348312744 0.4149662598 
0.9255087402 0.4407997559 0.3976472168 
0.4331631592 0.8063020996 0.7497497803 
0.6904480957 0.1457134766 0.6084175293 
0.7230722900 0.5470476318 0.1464155518 
0.8088162598 0.8230040527 0.5421682373 
0.8832137451 0.7302524658 0.3495839355 
0.7368185547 0.8265475342 0.1634798584 
0.3963688232 0.6946361084 0.2767864990 
0.6180506836 0.4742585449 0.3259670654 
0.6244309326 0.6348865967 0.6406733154 
0.9029398682 0.2302241699 0.1827249268 
0.4504473877 0.6004326416 0.5184974609 
0.0330176270 0.9678948242 0.2553676514 
0.4741024170 0.1808856201 0.2874192627 
0.8552312744 0.9994096680 0.2175564941 
0.7359396973 0.2072474609 0.2670174805 
0.7310775879 0.8325807617 0.6596859619 
0.5838437988 0.9928923584 0.8255720947 
0.1965166992 0.6260130371 0.9505848877 
0.1845135498 0.6958651367 0.9007520508 
0.3136426514 0.7346193115 0.3469496826 
0.7491052979 0.1227286133 0.6006473877 
0.9395149414 0.1701868896 0.2676908936 
0.7392744629 0.9498742676 0.0345104492 
0.6517824707 0.8073147949 0.2178193604 
0.8327101074 0.7589280518 0.7591082275 
0.6809297363 0.4221472168 0.8281638672 
0.7558376709 0.3688656738 0.4090014893 
0.3126784668 0.4834312988 0.1082552002 
0.3577144531 0.1065256348 0.4316080078 
0.3642971191 0.6748549561 0.4800675293 
0.0745069824 0.1018968262 0.4915243896 
0.0509820312 0.6320254883 0.4479541992 
0.1887475098 0.7139777832 0.7590763916 
0.3547513428 0.8061817383 0.5921141113 
0.8318872070 0.9814781250 0.9365113037 
0.7226122070 0.2619406738 0.2281292480 
0.7461173096 0.6775633789 0.2555348877 
0.5764273438 0.2661422607 0.4133168945 
0.9778990234 0.9120507568 0.6530707520 
0.8231360352 0.0479913818 0.2088717285 
0.0553071533 0.0375672852 0.0518822754 
0.9453300049 0.5849351807 0.9843735352 
0.7911122803 0.7837584961 0.6967643066 
0.0858575928 0.0823498535 0.4167599121 
0.6078970703 0.5543689209 0.1848768799 
0.1624438477 0.3547158691 0.3435749023 
0.7328918457 0.8913012207 0.2163664795 
0.1869939453 0.3874938232 0.4658616455 
0.6286582520 0.6597055664 0.2378097168 
0.4992939209 0.6442207031 0.2358026855 
0.6127874268 0.4849094727 0.2081670166 
0.2144496582 0.5468570557 0.7241205811 
0.5433077637 0.7423566895 0.5218855469 
0.7911066650 0.2114307373 0.7226322510 
0.0352139404 0.1521109131 0.6808865967 
0.4275443848 0.3736725586 0.1334375977 
0.3185377441 0.6038946045 0.8626015381 
0.3437835449 0.0120977783 0.8327658936 
0.2185547852 0.0182850586 0.1077923340 
0.0354260498 0.3463148682 0.4690726562 
0.4911596436 0.1211877441 0.4099154297 
0.4548726074 0.9381773926 0.6449227783 
0.9159227783 0.8592956299 0.8342833008 
0.7047440918 0.1984647217 0.9362334961 
0.4505341553 0.2646797363 0.4216947021 
0.5385816895 0.0287872070 0.3260201416 
0.0780366211 0.8722011719 0.9565201416 
0.6622016602 0.2408626953 0.7601721924 
0.9429180908 0.1957272705 0.4615222168 
0.4046970215 0.0209141357 0.6046630371 
0.9970986816 0.5911026611 0.1756878174 
0.8238753418 0.2114097656 0.3478573486 
0.3244982422 0.8606143066 0.4702547363 
0.8355666992 0.2252470215 0.9731881592 
0.8614166016 0.4932874756 0.3158348389 
0.5962733398 0.1245893311 0.5433489746 
0.5948426758 0.5093131104 0.6412147949 
0.7926898926 0.5050168457 0.3480641357 
0.8478438477 0.3316561035 0.1059712646 
0.9808310059 0.1799324951 0.3149299561 
0.9100665527 0.8558565918 0.0207445068 
0.4852312988 0.5948188477 0.3529255371 
0.0989813232 0.5731772217 0.4392784668 
0.4340020508 0.4990104248 0.8901451660 
0.3353762207 0.9897539062 0.0872286621 
0.6521847412 0.1341040039 0.7506835205 
0.2795687988 0.6672101563 0.3395771729 
0.3293298096 0.6861114746 0.2939650391 
0.7297696045 0.5943616211 0.9601073486 
0.3315829590 0.1134231445 0.0456673096 
0.7219291260 0.4642608887 0.2805743408 
0.7502471680 0.9902932373 0.7424070068 
0.8625105957 0.9529974609 0.8805053467 
0.9772833496 0.7312214355 0.6664921875 
